code,자산총계,부채총계,자본총계,자본금,매출액,매출총이익,영업이익,당기순이익,영업활동으로인한현금흐름,투자활동으로인한현금흐름,재무활동으로인한현금흐름,FCF,EBITDA,EBIT,EV,매출총이익률,영업이익률,ROE,ROA,ROIC,부채비율,자기자본비율,이자보상배율,EPS,BPS,CPS,SPS,DPS,현금배당성향,현금배당수익률,PER,PBR,PCR,PSR,P/FCF,PEG,EV/EBITDA,EV/EBIT,EV/Sales,Open,High,Low,Close,Volume,Change,종목명,PBR_rank,PSR_rank,PCR_rank,PER_rank,DIV_rank,EV_rank,rank_tot
009830,15137319821.66,9169604331.16,5967715490.5,821170655.0,9195008128.36,1925892629.25,594183118.07,301722374.17,1069541687.1,-42736555.23,-886838009.35,185755505.61,1189524586.07,632237292.68,12400376078.61,20.945,6.462,5.303,1.9580000000000002,4.2751,153.654,39.424,2.8944900000000002,1842.838027,35553.32991,6377.033643,54824.301732,0.0,0.0,0.0,25.194924,1.30593,7.280839,0.8468939999999999,41.92157,-0.9306319999999999,10.42465,19.61348,1.3486,50700.0,50700.0,48900.0,49900.0,1804931.0,4.037543490573673,한화솔루션,185.0,181.0,158.0,201.0,272.0,23.0,725.0
047810,5159070657.35,3924790737.69,1234279919.66,487375535.0,2825136012.82,331885938.44,139524243.36,72313949.88,732407852.81,-353336704.63,216496622.78,479453916.3,273868616.36,99804954.02,2842939303.25,11.748,4.939,6.385,1.518,3.6179,317.982,23.924,6.45826,765.5218,12263.96475,7513.79378,28983.15375,200.0,26.12597,0.7751939999999999,33.7025,2.10372,3.43368,0.8901700000000001,5.24525,1.04244,10.38067,28.48495,1.0063,36900.0,36950.0,36200.0,36200.0,488560.0,1.7876543209876545,한국항공우주,244.0,189.0,68.0,225.0,206.0,63.0,726.0
006740,202117557.86,75568184.42,126549373.44,11100000.0,98155184.92,19772610.33,10214173.66,8524501.27,11444216.54,-52518718.36,49366032.14,6181133.01,14612190.66,10447858.01,151735137.72,20.144,10.406,6.944,4.99,15.9165,59.714,62.612,43.39993,384.49384,7191.23442,515.50525,4421.40473,40.0,8.23468,0.6269589999999999,16.59324,0.88719,12.37621,1.44298,22.91425,,10.38415,14.52308,1.54587,6880.0,7060.0,6880.0,6980.0,169623.0,2.47517730496454,영풍제지,140.0,223.0,218.0,150.0,213.0,241.0,731.0
028260,54331740265.75,21386258023.03,32945482242.71,18851450.6,30216118916.99,3365486131.08,857079813.53,1160650819.95,1267896575.7,-848355158.9,-616302340.12,983041937.86,1401087813.53,1480484259.72,24765243483.82,11.138,2.836,3.814,2.316,39.3124,64.914,60.638,9.07088,5467.59634,183093.52338,6694.71924,159546.47771,2300.0,36.64113,1.666667,25.23961,0.7537100000000001,20.61326,0.8649500000000001,26.58634,1.41744,17.67572,16.7278,0.8196,125000.0,126000.0,124500.0,124500.0,248054.0,1.4664310954063604,삼성물산,106.0,184.0,240.0,202.0,128.0,16.0,732.0
010820,180652738.24,135938846.92,44713891.33,24030730.0,132075449.9,9061752.8,4016336.47,7130774.23,11038639.09,-18617196.93,-13323763.4,10371828.97,5838579.47,6250118.59,75765504.28,6.861,3.041,19.81,3.931,6.8585,304.019,24.751,9.41931,150.24323,933.78908,232.58075,2782.78932,0.0,0.0,0.0,14.24357,2.29174,9.20111,0.7690100000000001,9.79265,0.14051000000000002,12.9767,12.12225,0.57365,2615.0,2620.0,2460.0,2485.0,1858573.0,1.7137931034482758,퍼스텍,246.0,172.0,190.0,126.0,272.0,279.0,734.0
284740,708121272.87,172066718.47,536054554.4,2243733.0,786635466.44,497107215.41,135835951.36,86583493.27,66235483.07,-6232803.86,-42372988.82,57081410.58,203079079.36,110265780.15,845403365.45,63.194,17.268,15.94,12.974,18.3064,32.099,75.701,43.2799,3321.03907,22357.10379,2952.02161,35059.22792,600.0,18.0546,1.534527,11.77342,1.7488800000000002,13.24516,1.11526,15.36927,0.05331,4.16293,7.66696,1.07471,29350.0,29400.0,28700.0,28900.0,456767.0,1.8407643312101911,쿠쿠홈시스,219.0,207.0,221.0,92.0,141.0,119.0,739.0
010040,202829020.03,58645134.41,144183885.63,11431816.0,203694763.87,24005760.76,5181220.85,1475766.2,2732674.85,491377.11,-2906751.17,-540561.5,12151282.85,3901263.9,125496766.69,11.785,2.544,,,,40.674,71.086,5.91972,64.54645,6456.77586,119.52059,8909.11662,35.0,52.96042,0.8343269999999999,64.99196,0.64971,35.09855,0.47087,-177.43205,,10.32786,32.16823,0.6161,4040.0,4075.0,3990.0,4040.0,106306.0,1.6257545271629779,한국내화,87.0,121.0,273.0,261.0,200.0,257.0,742.0
017800,2626221535.0,1600843056.14,1025378478.86,212235955.0,1821184670.81,399684347.22,150017406.81,97931138.7,156166142.16,57625975.96,-37198610.42,45956898.65,178783628.81,158186996.77,1428614896.32,21.946,8.237,9.781,3.785,21.4501,156.122,39.044,6.40255,2368.01946,24732.27987,3885.75238,45315.0252,800.0,34.30953,2.015113,16.76506,1.60519,10.21681,0.87609,34.71775,-7.52126,7.99075,9.03118,0.78444,46150.0,46150.0,45000.0,45100.0,227583.0,1.2477175897748023,현대엘리베이,209.0,188.0,198.0,153.0,114.0,93.0,748.0
002700,110598654.32,35333284.31,75265370.01,35523760.5,172441514.54,44807249.95,6236116.01,8015379.24,11924543.3,-5462766.46,-636302.87,6672017.21,7604397.01,11074844.27,118573250.415,25.984,3.616,11.077,7.609,7.8111,46.945,68.053,28.69528,112.81716,1077.06431,167.83898,2427.12922,20.0,17.4365,1.066667,16.61981,1.74084,11.17142,0.7725200000000001,19.96609,-3.1408,15.59272,10.70654,0.68761,2205.0,2220.0,2170.0,2185.0,929787.0,1.3873015873015873,신일전자,217.0,174.0,211.0,151.0,175.0,259.0,753.0
051600,1349869091.45,298187344.93,1051681746.52,9000000.0,1303201766.11,211453599.42,135401954.14,87058311.86,74556838.05,27046726.7,-90152292.03,25021703.53,178419382.93,104517685.12,1136377305.27,16.226,10.39,8.232,6.427,12.838799999999999,28.353,77.91,326.71644,1934.62904,23370.70336,1656.81862,28960.03925,1146.0,59.23616,3.858586,15.35178,1.27082,17.92592,1.02555,53.41363,-1.11182,6.36913,10.87258,0.87199,31650.0,33200.0,31250.0,32250.0,1203758.0,1.1355633802816898,한전KPS,180.0,203.0,235.0,137.0,33.0,105.0,755.0
145720,510235858.6,281634964.1,228600894.49,6184415.0,229749431.32,142797046.53,39595641.08,22219520.05,75754918.14,-9252309.46,-49962256.14,67139846.2,54386000.08,33886965.98,636371104.78,62.153,17.234,10.336,4.203,8.0142,123.199,44.803,4.93048,2036.7748,26588.25669,6843.98605,20756.43327,200.0,7.65048,0.486618,20.17896,1.5458,6.00527,1.98011,6.7758400000000005,-2.20515,11.70101,18.77923,2.76985,5690.0,5710.0,5610.0,5690.0,83939.0,1.7480798771121346,덴티움,203.0,244.0,128.0,182.0,225.0,131.0,757.0
055490,162605488.16,48189380.37,114416107.79,3771825.0,118772574.55,27655774.41,13842082.51,13828229.76,15192383.22,-6962738.68,-979110.98,12313798.21,17548258.51,16953428.89,159583963.71,23.285,11.654,12.855,8.99,8.6664,42.118,70.364,27.79501,2931.16907,24252.77581,3220.3286,25176.21582,500.0,17.05804,1.32626,12.86176,1.5544600000000002,11.70688,1.4974500000000002,14.44359,0.68283,9.094,9.41308,1.34361,52000.0,53400.0,50200.0,51300.0,86662.0,3.7173913043478253,테이팩스,204.0,228.0,214.0,113.0,158.0,232.0,759.0
120030,125961385.8,9019080.17,116942305.63,628825.5,59517341.79,18558107.45,12709817.88,9195278.6,9131056.54,6644592.09,-3333804.84,8331216.0,13904112.53,10116345.34,48105997.87,31.181,21.355,8.087,7.445,44.3432,7.712,92.84,1838.36317,7311.47083,112020.78448,7260.40574,47324.2114,1500.0,17.0294,1.401869,14.63454,0.95518,14.73747,2.261,16.15234,-0.9297200000000001,3.45984,4.75527,0.80827,62000.0,62900.0,60500.0,60500.0,573160.0,2.149200710479574,조선선재,147.0,254.0,230.0,129.0,151.0,287.0,760.0
006110,207542630.26,97148386.17,110394244.09,5500000.0,197013476.79,19641680.14,7380512.54,3511621.08,11375683.52,-11726429.7,-1392638.36,-1375120.45,16309980.47,6077087.56,192705891.2,9.97,3.746,3.204,1.6880000000000002,3.1772,88.001,53.191,4.04579,319.23828,10035.84037,1034.15305,17910.31607,100.0,31.32456,0.8658009999999999,36.17987,1.15088,11.16856,0.64488,-92.39191,,11.81521,31.71024,0.97813,9360.0,9730.0,9200.0,9370.0,368657.0,2.865443425076452,삼아알미늄,170.0,149.0,210.0,232.0,194.0,217.0,761.0
268280,327103636.59,66014613.79,261089022.8,2633945.5,371989561.45,75912534.42,49208180.72,34665653.17,70382676.86,-14119727.44,-25377201.51,49828489.4,65715626.65,45555448.67,466197191.3,20.407,13.228,13.584,10.850999999999999,18.1187,25.284,79.818,273.45166,6726.40138,51700.79659,13656.80706,72179.54612,1700.0,24.83726,1.6267939999999999,15.5358,2.02125,7.65186,1.44778,10.80824,,7.09416,10.23362,1.25325,19747.0,19796.0,18927.0,19120.0,462055.0,2.0010465724751443,미원에스씨,235.0,224.0,162.0,140.0,133.0,153.0,761.0
026940,132192727.02,18923711.69,113269015.33,10000000.0,138929983.02,6354962.32,1788700.61,807617.91,6670933.9,-3919155.36,-1500000.0,6636933.9,2040059.35,240942.48,53324122.28,4.574,1.287,0.715,0.635,2.3448,16.707,85.685,6552.01689,40.3809,5663.45077,333.54669,6946.49915,75.0,185.73139,1.6835019999999998,110.32445,0.7866200000000001,13.35645,0.6413300000000001,13.42487,-3.72256,26.13852,221.31474,0.38382000000000005,4200.0,4200.0,4100.0,4130.0,117614.0,1.0969455511288184,부국철강,113.0,148.0,222.0,278.0,126.0,285.0,761.0
030000,2242463952.19,1226934683.11,1015529269.08,23008245.0,2747921881.02,1104456588.24,204917149.87,158280183.55,219474826.5,-111415204.13,-145404160.49,207011881.61,234895049.87,195758907.31,1990137309.9,40.192,7.457,16.109,7.042,23.1234,120.817,45.286,34.98425,1368.20474,9948.20607,1907.79285,23886.41012,840.0,54.04965,4.07767,15.05623,2.07073,10.79782,0.8624200000000001,11.44789,2.04226,8.47245,10.16627,0.72423,21250.0,21450.0,20950.0,21000.0,338640.0,1.3725490196078431,제일기획,242.0,183.0,205.0,133.0,25.0,84.0,763.0
094280,161698569.72,112273681.13,49424888.59,6214000.0,484119583.52,43493584.92,16812254.87,12749411.27,42753052.17,-9214272.2,-30611688.54,36048821.16,35326159.15,17328895.5,311331522.47,8.984,3.473,25.208,7.942,26.7637,227.16,30.566,11.01179,1025.86187,4150.50418,3440.05891,38953.94138,750.0,70.18914,3.232759,22.61513,5.58968,6.74407,0.59558,7.99831,2.21398,8.81306,17.96603,0.64309,4540.0,4625.0,4480.0,4620.0,162695.0,1.621052631578947,효성ITX,286.0,144.0,145.0,191.0,50.0,187.0,766.0
007810,921746308.02,355403556.22,566342751.8,13684570.0,902121287.29,42323374.3,13403451.93,-11775816.31,18845438.89,-55752027.95,44516123.59,-7446861.51,41817503.27,3239988.9,293537468.91,4.692,1.486,3.386,-1.681,-10.7825,62.754,61.442,9.29326,422.72654,12532.26044,688.56526,32961.25809,0.0,0.0,0.0,35.24737,1.18893,21.6392,0.45205000000000006,-54.76135,-1.68315,7.01949,90.59829,0.32538,12400.0,12550.0,12300.0,12550.0,115343.0,1.8428781204111595,코리아써키트,177.0,117.0,245.0,229.0,272.0,190.0,768.0
000080,3297783698.84,2223505552.75,1074278146.09,368842230.0,2256322945.85,975017836.0,198478557.06,86628492.35,382792589.96,-141056820.75,-116556042.98,231550966.16,358407690.92,166784773.74,3070582834.06,43.213,8.797,8.232,2.638,6.5552,206.977,32.576,4.28627,1216.46049,15387.69875,5371.13704,31659.4941,750.0,60.43427,2.354788,26.18252,2.06984,5.92984,1.00602,9.80303,0.29161000000000004,8.56729,18.41045,1.36088,37150.0,37150.0,36150.0,36250.0,526799.0,1.3450834879406304,하이트진로,240.0,198.0,124.0,206.0,87.0,61.0,768.0
003160,228890877.78,90546439.72,138344438.07,17248392.5,162257537.45,50390119.91,5521898.72,5742057.44,10844584.61,-2429077.52,-2521685.64,-1755106.67,11011766.72,7962204.48,159039042.175,31.056,3.403,4.131,2.588,2.9612,65.45,60.441,4.46144,173.04986,5012.90513,344.30767,5151.55872,100.0,47.51256,2.094241,27.5932,0.95254,13.86841,0.9269000000000001,-85.69117,-0.8300900000000001,14.44265,19.97425,0.98016,7010.0,7050.0,6850.0,6900.0,207314.0,2.8930817610062887,디아이,146.0,191.0,227.0,208.0,104.0,234.0,772.0
014160,207957143.53,54064889.01,153892254.52,54197274.5,260706386.48,33422755.82,4701762.15,3313635.81,17017997.09,-3284651.18,-12499927.89,15388417.95,15556798.15,4895934.1,189117848.415,12.82,1.803,2.177,1.577,2.2938,35.132,74.002,9.90963,30.57013,1492.51215,157.00049,2405.16141,0.0,0.0,0.0,54.13781,1.10887,10.54137,0.6881,11.65766,1.18233,12.1566,38.62753,0.7254,3000.0,3045.0,2905.0,2920.0,7056147.0,3.201754385964912,대영포장,164.0,157.0,203.0,250.0,272.0,218.0,774.0
000660,71173853000.0,19264756000.0,51909097000.0,3657652000.0,31900418000.0,10810629000.0,5012624000.0,4758914000.0,12314571000.0,-11840393000.0,252054000.0,2245909000.0,14784817000.0,6462633000.0,94215429252.5,33.889,15.713,9.528,6.977,7.8881,37.112,72.933,19.77616,6531.7123,75860.24098,16915.56455,43819.11314,1170.0,16.82997,0.9873419999999999,18.14226,1.56208,7.00538,2.7043,38.4113,-0.7704200000000001,6.37244,14.57849,2.95342,138000.0,140500.0,136500.0,140500.0,5833436.0,1.792091836734694,SK하이닉스,205.0,261.0,150.0,165.0,185.0,2.0,781.0
181710,2550930608.9,706765823.47,1844164785.43,9782512.5,1675172074.94,1675172074.94,102193458.0,27956034.07,141296327.84,3217659.45,-65200183.8,95603293.37,168346483.15,70242461.91,880149642.06,100.0,6.1,1.351,1.107,7.1253,38.324,72.294,19.23345,1096.09983,86092.05615,7221.88333,85620.74799,0.0,0.0,0.0,68.05949,0.8665100000000001,10.32972,0.87128,15.26674,7.6391100000000005,5.2282,12.53017,0.52541,68500.0,68700.0,66600.0,67500.0,149017.0,1.403326403326404,NHN,134.0,187.0,199.0,262.0,272.0,117.0,782.0
000390,594292974.0,301977867.0,292315107.0,13407369.0,551718833.0,105802289.0,15020454.0,6482791.0,33500445.0,-33915665.0,9049065.0,18314799.0,31108462.0,13377619.0,452099430.1,19.177,2.722,2.29,1.123,2.9234,103.306,49.187,2.99325,247.66226,12627.81965,1266.49498,20857.90599,150.0,52.81203,1.06383,56.93237,1.11658,11.13309,0.676,20.36405,1.17092,14.533,33.79521,0.8194400000000001,12750.0,12800.0,12350.0,12400.0,133096.0,2.6927252985884906,삼화페인트,166.0,155.0,209.0,254.0,176.5,156.0,784.0
083420,176839792.65,63603656.0,113236136.65,12000000.0,242398001.12,23202845.98,14708305.93,10340154.23,33026228.48,6817331.45,-21714011.57,29641263.9,30768965.2,13128030.37,237033937.21,9.572,6.068,9.327,5.687,9.7261,56.169,64.033,19.2505,430.83976,4854.66969,1376.09285,10099.91671,210.0,47.3645,2.106319,23.14085,2.05369,7.24515,0.9871400000000001,8.07253,0.38544,7.70367,18.05556,0.9778700000000001,14150.0,14300.0,13500.0,13500.0,388740.0,4.7038327526132395,그린케미칼,238.0,196.0,157.0,193.0,101.0,199.0,784.0
007700,817829021.44,266105399.89,551723621.56,7700000.0,837615841.67,566839684.03,122578985.9,85358337.0,154603146.15,-139521602.0,16590519.17,134704228.02,158145292.9,120002495.69,1139379350.86,67.673,14.634,16.589,11.364,23.6645,48.232,67.462,83.25985,5571.08062,35987.25278,10039.16533,54390.63907,1000.0,17.85671,1.184834,15.14966,2.34527,8.407070000000001,1.5517400000000001,9.64899,3.26752,7.20464,9.49463,1.36026,63250.0,71750.0,63250.0,69250.0,248476.0,1.5354767184035476,F&F홀딩스,248.0,229.0,176.0,134.0,170.0,104.0,787.0
005500,269033497.76,55577253.11,213456244.66,13900000.0,235164889.49,110516045.42,32242007.66,27879308.25,23860500.18,-32178523.14,-4668120.75,-5736956.85,38732284.66,32527440.07,362560995.27,46.995,13.71,13.569,10.865,12.9605,26.037,79.342,772.31915,2005.70563,17350.18556,1716.58275,16918.33737,800.0,35.30309,2.9357800000000003,13.58624,1.5705900000000002,15.87456,1.61068,-66.02368,-1.69957,9.36069,11.14631,1.54173,24400.0,25800.0,24350.0,25200.0,319720.0,1.2173913043478264,삼진제약,207.0,235.0,232.0,119.0,58.0,171.0,793.0
000990,1178581197.18,383996684.6,794584512.58,222555835.0,935919766.48,358884822.82,239335181.31,166025591.08,309982629.77,-265310217.82,-75974561.56,152238258.24,351461181.31,214139337.13,2237296106.53,38.346,25.572,23.071,14.644,24.0114,48.327,67.419,36.79333,3729.97614,18293.61564,6964.15418,21026.62836,350.0,9.15967,0.686275,13.67301,2.7878600000000002,7.32322,2.4255,14.91129,0.9334800000000001,6.3657,10.44785,2.39048,57300.0,58000.0,56100.0,57700.0,1062746.0,2.7607655502392334,DB하이텍,260.0,259.0,159.0,120.0,210.0,79.0,798.0
004380,387615059.77,197639468.97,189975590.8,10500000.0,263856443.91,33966322.5,5736675.84,4458300.05,32690103.93,-17206738.91,-6365050.83,4309963.77,17994669.51,8361961.05,375574395.49,12.873,2.174,2.357,1.143,1.2742,104.034,49.011,2.04082,212.3,9177.56477,1556.67162,12564.59257,150.0,69.64538,1.244813,56.7593,1.31298,7.74087,0.9590400000000001,58.71279,-1.23523,20.87142,44.91463,1.4234,12900.0,13600.0,12850.0,13400.0,170695.0,1.4660831509846817,삼익THK,187.0,195.0,166.0,253.0,164.0,170.0,801.0
308170,272332923.61,167548495.58,104784428.04,4305000.0,316826531.03,27396879.67,6277958.02,6930364.25,27270858.56,-44358902.01,16701977.78,-25238152.13,23232278.14,11722787.37,329424427.39,8.647,1.982,6.844,2.73,2.5140000000000002,159.898,38.477,2.49402,808.69275,12170.08456,3182.19142,36969.96431,0.0,0.0,0.0,33.07808,2.19801,8.40616,0.7235600000000001,-9.0832,-1.88532,14.1796,28.1012,1.03976,5210.0,5220.0,5180.0,5220.0,500965.0,1.0718685831622177,센트랄모텍,245.0,164.0,175.0,222.0,272.0,180.0,806.0
017550,236404221.43,132757188.73,103647032.7,26993091.5,137829698.96,30374539.42,7002449.12,4031757.4,20387991.05,-18961853.41,15980058.39,19564526.96,11786430.59,6631909.5,218278919.23,22.038,5.081,3.9530000000000003,1.9220000000000002,6.6814,128.086,43.843,4.4038,74.68128,2014.7292,377.65202,2553.05508,10.0,12.75994,0.32786899999999997,40.84022,1.5138500000000001,8.07622,1.19465,8.41614,3.49657,18.51951,32.91343,1.58369,4615.0,4770.0,4495.0,4690.0,4353298.0,3.7822580645161294,수산중공업,196.0,211.0,171.0,240.0,236.0,207.0,818.0
021240,3029023072.5,1539014181.3,1490008891.21,40662398.0,3237411475.09,2193497480.82,606438716.58,404710859.65,562839088.06,-323061319.16,-181553319.7,237634080.54,1149731974.58,560400075.07,5982183937.07,67.755,18.732,31.514,13.756,22.184,103.289,49.191,28.60021,5486.36482,20553.90833,7626.58528,43867.59063,1200.0,21.50372,1.6506189999999998,13.25103,3.53704,9.53244,1.65726,22.57771,1.61028,5.20311,10.67484,1.84783,65600.0,66500.0,65500.0,66500.0,181392.0,1.204710144927536,코웨이,274.0,236.0,193.0,117.0,129.0,38.0,820.0
011280,566786153.6,242365394.71,324420758.9,35402970.0,562012033.56,80133724.05,9537738.56,4544661.36,42912819.62,-21127450.35,-17082127.46,20145398.03,35633011.97,9259828.9,555757466.68,14.258,1.697,0.973,0.802,1.6108,74.707,57.239,2.52981,42.20419,4476.6699,606.06242,7937.35714,0.0,0.0,0.0,138.37489,1.30454,9.63597,0.7357600000000001,20.52611,0.19351000000000002,15.5967,60.01811,0.98887,5130.0,5160.0,5100.0,5110.0,211164.0,1.5968750000000003,태림포장,184.0,167.0,195.0,281.0,272.0,143.0,827.0
234080,218040536.3,85979806.91,132060729.39,39586385.0,183521045.08,59496901.8,39450540.33,16866904.73,45496676.13,-36302975.21,-16462577.37,30817307.15,51697022.33,22370857.19,362511868.8,32.42,21.496,13.246,8.042,17.3105,65.106,60.567,15.11996,1065.19607,8340.03467,2873.25277,11589.90933,500.0,46.93971,2.409639,19.47998,2.488,7.22178,1.79035,10.66177,116.69045,7.01224,16.20465,1.9753100000000001,8600.0,8670.0,8320.0,8410.0,416938.0,1.2223837209302326,JW생명과학,251.0,242.0,156.0,181.0,82.0,172.0,830.0
002780,282917478.06,164069256.8,118848221.26,73311885.5,377247251.74,41068056.97,14680716.28,20396827.03,41218248.37,-15377869.02,-24077734.91,41075493.63,17013672.28,13985411.19,385484574.165,10.886,3.892,18.863,6.7010000000000005,20.8608,138.049,42.008,9.34093,139.10996,810.88774,281.11573,2572.89285,0.0,0.0,0.0,18.65431,3.2002,9.23107,1.00859,9.26316,-3.57575,22.65734,27.56333,1.02183,3450.0,3465.0,3275.0,3350.0,3419682.0,1.866295264623955,진흥기업,270.0,199.0,191.0,170.0,272.0,167.0,830.0
069260,866585514.79,179440953.51,687144561.28,40878588.0,593511362.37,129608785.21,95247595.16,49786680.53,90693584.0,9720296.0,-93259664.8,69880276.11,126519460.59,71082068.13,790243893.16,21.838,16.048,7.506,5.593,21.9322,26.114,79.293,40.45963,1213.03818,17419.93586,2218.60853,14518.88119,1000.0,77.38047,3.898635,21.14525,1.47245,11.5613,1.76667,15.00475,-0.86953,6.24603,11.11735,1.33147,21900.0,22300.0,21900.0,22200.0,588795.0,1.52054794520548,휴켐스,193.0,241.0,213.0,185.0,32.0,122.0,832.0
